customerID,gender,SeniorCitizen,Partner,Dependents,Antiguedad,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Prediccion_Modelo,Crush Rate
sdv-id-YQTJNN,Male,0,No,No,43,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,33.84,3754.018,0,0.4392628286067366
sdv-id-UqgnKd,Female,0,No,Yes,5,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,33.09,1022.542,1,0.6234945215470153
sdv-id-EDjsZj,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.93,3244.168,1,0.6921077443740087
sdv-id-DXQPZV,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.05,1459.491,1,0.7231269207850342
sdv-id-KrDRkK,Female,0,No,No,56,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),53.1,5508.715,0,0.3529220121233311
sdv-id-gUKrBj,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.28,5204.65,1,0.5937494420902237
sdv-id-xzbZmX,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,53.68,245.466,1,0.7005577604635478
sdv-id-oOrddu,Female,1,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.32,3690.215,0,0.46140744236853576
sdv-id-mGqJjW,Male,1,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.63,4953.789,0,0.47872873060525345
sdv-id-RxGsYT,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),96.0,1868.407,0,0.32661672355410687
sdv-id-SHAdNz,Male,1,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.92,6702.963,0,0.41554694358971384
sdv-id-NLPEHW,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.09,315.09,1,0.7417565952667388
sdv-id-HZKMNS,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),51.16,6231.863,0,0.30516201299457063
sdv-id-ZmTzer,Male,1,Yes,Yes,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),33.84,1657.101,1,0.6085880434437563
sdv-id-IAqYhT,Male,0,No,No,5,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,38.5,1782.262,1,0.6341431256602954
sdv-id-yEcthm,Female,0,Yes,No,47,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),86.67,2752.122,0,0.39569487282870813
sdv-id-nDPsSB,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),69.72,4301.764,0,0.3643600319688349
sdv-id-iLpMVW,Male,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.39,1012.263,0,0.37598708447504875
sdv-id-ozSmcY,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.69,1361.024,0,0.4891881485979559
sdv-id-pflWmc,Female,0,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,32.23,54.245,1,0.6057855258236118
sdv-id-upcNRL,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),28.57,146.077,1,0.6418885552098142
sdv-id-wVjPcJ,Male,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.48,1620.328,0,0.2302092952192757
sdv-id-sEWCEf,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),73.82,3270.062,0,0.39324054907380734
sdv-id-VBklvZ,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,86.57,4461.077,1,0.5964292625658286
sdv-id-tRNpsj,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.78,7520.273,0,0.326227062038908
sdv-id-adygKV,Male,0,No,Yes,3,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,41.16,1059.663,1,0.6732383290386035
sdv-id-KzkzsJ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.3,435.869,1,0.683149492229395
sdv-id-sxtpal,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.69,279.589,1,0.7300201352539799
sdv-id-AdNhCr,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,93.88,7361.212,1,0.5301261827802681
sdv-id-DTEzHA,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.93,18.8,1,0.7215474705594088
sdv-id-ooIpTx,Male,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,64.54,1257.605,0,0.47224926240210835
sdv-id-aWwhEQ,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.86,2040.67,1,0.5087143068221932
sdv-id-TXKkvv,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.34,336.349,0,0.25856883482171455
sdv-id-nOpmAu,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.67,18.8,1,0.5371989578310788
sdv-id-pKIQeQ,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.47,1934.272,1,0.7313284810526764
sdv-id-mGVBHO,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.91,4821.571,0,0.4009273051179012
sdv-id-NeXFQn,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.7,18.8,0,0.4141456320303119
sdv-id-MDrSNI,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.1,18.8,1,0.70990125839987
sdv-id-jxnMoj,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.54,1284.62,0,0.19827888268600566
sdv-id-zkmIha,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,108.85,8199.81,0,0.37776711341894786
sdv-id-wioHIW,Male,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.06,3658.771,1,0.5454751272082053
sdv-id-liJRtZ,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.92,1154.96,1,0.5142899519194172
sdv-id-jElTUz,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,44.36,1294.595,1,0.5528734551453296
sdv-id-OtiCgp,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),61.62,661.706,1,0.6619206430118993
sdv-id-rpEBDk,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.73,88.169,1,0.6552791327094936
sdv-id-PPdVHj,Male,1,No,No,44,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,37.7,1252.346,0,0.4773540576477836
sdv-id-CiwyIz,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.43,7477.411,0,0.3603946799031627
sdv-id-WwRrTl,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.17,1430.458,0,0.4719899852965734
sdv-id-aQYVyo,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,2367.352,1,0.6125511438659192
sdv-id-cBICMQ,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,76.002,1,0.5081437268087836
sdv-id-hJyZfi,Male,0,No,Yes,28,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.29,723.151,1,0.5239696698208167
sdv-id-xxazuS,Male,0,Yes,No,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.27,203.714,0,0.46235111074804813
sdv-id-eHXvlf,Male,1,No,No,27,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,95.63,873.985,1,0.608066921549383
sdv-id-sygnzi,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,39.3,191.787,1,0.6790310621341877
sdv-id-QPYkMz,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.67,82.62,1,0.5830201155717905
sdv-id-UDrOhr,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.79,5949.643,0,0.45416550966117514
sdv-id-GeDCnG,Female,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.74,1473.96,0,0.47368189417645257
sdv-id-OWETag,Male,0,Yes,Yes,33,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,40.79,394.447,0,0.48272361690807264
sdv-id-BvJboW,Female,1,Yes,No,2,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,34.82,2114.426,1,0.6102697977608147
sdv-id-abfjOz,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.09,118.741,1,0.732484283122471
sdv-id-FKbyui,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.81,153.175,1,0.6652378418972298
sdv-id-nOqncx,Male,1,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.59,280.636,0,0.3568492330996736
sdv-id-mnGKGy,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,90.76,3924.818,0,0.3740120040046612
sdv-id-YWPglY,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,96.088,1,0.5701944710064089
sdv-id-hrrXTD,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.97,56.063,1,0.6940412912996773
sdv-id-AFcdWd,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.46,3016.409,1,0.6171172167399173
sdv-id-KluOWu,Male,0,No,No,2,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.79,947.945,1,0.7209603030017291
sdv-id-fmYpus,Male,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.57,1564.781,1,0.6389585608563623
sdv-id-wtjuhO,Female,0,Yes,No,33,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),70.68,1223.244,1,0.5050388970387523
sdv-id-CnBUal,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.17,3082.035,1,0.5027189560182228
sdv-id-sXAatj,Male,1,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.57,285.017,1,0.7120396525714805
sdv-id-EAYHuR,Female,1,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.08,1730.996,0,0.19717112482440272
sdv-id-pXodvG,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),99.39,18.8,0,0.4780174809379324
sdv-id-milXBy,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.32,72.608,1,0.6002173956556537
sdv-id-hJJkLu,Male,0,No,Yes,25,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),76.94,2109.924,1,0.5243273607230842
sdv-id-MBslCv,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.71,18.8,1,0.5430032838441148
sdv-id-KqqNUV,Male,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),76.14,3277.011,0,0.45612950225955345
sdv-id-cKVXtk,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.35,2492.518,0,0.3447045945438509
sdv-id-KXBuKb,Male,1,No,Yes,57,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),100.06,2644.433,0,0.38832775191140445
sdv-id-bstchx,Female,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.69,1712.373,1,0.5652391635880696
sdv-id-pEGqLV,Male,0,Yes,Yes,41,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.08,5994.039,0,0.4935221660942014
sdv-id-OzhGSe,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.08,3614.578,1,0.6801250986053013
sdv-id-RcuuHc,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.6,3490.881,0,0.3743550114906771
sdv-id-rsKUaf,Female,0,No,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),98.52,1676.069,0,0.29144230475735156
sdv-id-BbhVrX,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,37.29,2216.356,1,0.5977033796787303
sdv-id-JIOKsr,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.85,1342.542,1,0.6876505286035779
sdv-id-FQqkVP,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.46,69.511,1,0.7131255596853301
sdv-id-JnANhR,Male,0,No,Yes,53,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,43.66,1456.178,0,0.38492482214789714
sdv-id-FCyYfZ,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.42,29.816,0,0.40172315994381247
sdv-id-Kgcmvc,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.36,118.218,1,0.7347481452900652
sdv-id-UlMGTi,Male,1,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,53.74,253.362,1,0.5918012056785216
sdv-id-dfkWNG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.9,118.559,1,0.5492366544598867
sdv-id-lekwtM,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,6053.208,0,0.38795829288639583
sdv-id-tMXpcQ,Male,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,64.26,992.997,1,0.6365009207224465
sdv-id-sPmLPJ,Female,1,No,Yes,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,37.15,828.666,1,0.6661881142523247
sdv-id-qzXyVI,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,77.19,126.515,0,0.49999288219935545
sdv-id-lkelSY,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.51,5899.663,0,0.33863357980963865
sdv-id-pIwCCA,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),74.51,1772.195,0,0.26773056019114644
sdv-id-xJIlFb,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),74.69,6934.326,0,0.31395238813594795
sdv-id-JZAHvw,Male,1,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.68,1226.319,0,0.37559952785560197
sdv-id-KGuxtJ,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.31,140.501,1,0.5099936770861353
sdv-id-jdvDnz,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.78,6590.349,0,0.25768955898058393
sdv-id-QoGlQE,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.94,85.358,0,0.3556709201863945
sdv-id-SPHwMu,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.37,545.641,0,0.46056611845146744
sdv-id-cSpFdk,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.35,4737.915,0,0.445887795312902
sdv-id-YaDfxH,Male,0,Yes,Yes,2,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),44.36,4709.056,1,0.5332191359371147
sdv-id-UDhxgp,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,2448.24,0,0.20201071096989864
sdv-id-ayIQSx,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.57,7067.845,0,0.39906611403643183
sdv-id-VqxSFT,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,63.41,792.098,1,0.6785509599646237
sdv-id-eSEzkj,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.68,5730.836,1,0.6674614135106319
sdv-id-AFxGBK,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),53.86,4766.968,0,0.3122369205129192
sdv-id-noJSTO,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,105.89,7663.893,0,0.35583537872881976
sdv-id-mrJami,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.46,1426.832,0,0.2095266651541297
sdv-id-mHsQlL,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.08,205.16,1,0.5446700297944874
sdv-id-iTsFAc,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.48,827.693,0,0.4923350315346696
sdv-id-tnySpa,Female,0,Yes,Yes,37,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.46,946.81,0,0.47888945710129305
sdv-id-GJLWQo,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.54,5389.233,0,0.42445927324125166
sdv-id-dLqYsY,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.03,1517.569,1,0.5177949726767049
sdv-id-tqsHMe,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.17,1543.392,1,0.6748094040024031
sdv-id-EidhQU,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.84,5670.374,0,0.2959702823741415
sdv-id-xUVYik,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.01,116.825,0,0.3415625217274856
sdv-id-PNdDwL,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.69,75.729,0,0.3642779223739158
sdv-id-deblHQ,Male,1,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.33,1654.34,1,0.6108166941821678
sdv-id-ejBTOU,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.72,18.8,1,0.7336461370618316
sdv-id-nreCDJ,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.54,650.92,0,0.4569093209696735
sdv-id-siulFu,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.75,166.471,1,0.6932671055542867
sdv-id-CbtSGN,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.48,99.36,0,0.4395022465834124
sdv-id-HaJxDp,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.35,643.02,0,0.3857531063550188
sdv-id-sBKpRX,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.37,322.08,1,0.7102663131363983
sdv-id-psdgQk,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.92,7550.542,0,0.319268476250935
sdv-id-EckqFt,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.34,782.983,0,0.4750703619805448
sdv-id-oKxdJW,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.74,1507.558,0,0.468811443517369
sdv-id-gbfqJX,Male,1,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),83.69,5498.544,0,0.3099837040240267
sdv-id-qIpiGg,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.42,744.143,0,0.33226741839768653
sdv-id-jSjSMa,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.46,124.316,1,0.5640237643097576
sdv-id-dezfRs,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.43,967.459,1,0.7081143302756154
sdv-id-lmTpeD,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.27,46.348,1,0.5119730334630732
sdv-id-IxscKM,Female,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.27,7712.175,0,0.49106685010926604
sdv-id-eMYiyY,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.68,225.556,1,0.7225886312817811
sdv-id-nSLhxQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.14,269.926,1,0.7239732515443214
sdv-id-GkBvzy,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.14,1612.583,0,0.4667464209243536
sdv-id-DBgZXG,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,1931.941,1,0.5041383394923011
sdv-id-jxGvvG,Male,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.13,18.8,0,0.27201272001032484
sdv-id-MTMfLU,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.74,18.8,1,0.5596778334000267
sdv-id-dQxVpM,Female,0,Yes,Yes,69,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),71.67,7037.519,0,0.3007190566150755
sdv-id-WxDDHt,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.18,607.27,0,0.22571312994801915
sdv-id-lwKdDU,Female,1,No,No,52,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.75,1717.996,0,0.48946938373876675
